,x,y,name,area,url,title,abstract,index
729,0.0042,0.0014,SNOWMASS21-EF10_EF0_Jayatilaka-225,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF0_Jayatilaka-225.pdf,Dark Matter Searches at Future Colliders: The Unique Reach of the Muon,"Tevatron and LHC have primarily focused on EFT models as well as simplified models and have yet to yield any positive results. Future LHC runs are unlikely to offer considerably greater phase space for these searches. The authors of this LOI, who have been involved in building DM models and searching for them at the LHC, will study how future colliders can greatly extend the reach of collider DM searches. In particular, high-energy muon colliders, with center-of-mass energies upwards of 30 TeV, provide a unique combination of initial state knowledge and high energy. Model-independent searches for DM can be performed,",729
730,-0.0557,0.0611,SNOWMASS21-EF10_EF0_Kilic-051,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF0_Kilic-051.pdf,Optimizing Tracklet-Based Searches,"Matthew Gignaca , Can Kilicb , Rakhi Mahbubanic , and Taewook Younb a Santa Cruz Institute for Particle Physics, University of California Santa Cruz, Santa Cruz CA; USA b Theory Group, Dept. of Physics, University of Texas at Austin, Austin TX, USA c Department of Physics, Astronomy and Mathematics, University of Hertfordshire, Hatfield, Hertfordshire, AL10 9AB, UK 1 Motivation WIMPs have been among the most appealing DM candidates because a connection to the electroweak scale is implied, and since the correct relic abundance is obtained model independently. However, the viable parts of WIMP parameter space have been shrinking due to",730
731,0.2111,-0.0737,SNOWMASS21-EF10_EF0_Mengchao_Zhang-084,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF0_Mengchao_Zhang-084.pdf,Snowmass2021 - Letter of Interest [Search for Asymmetric Dark Matter model at CEPC by,": Asymmetric Dark Matter (ADM) model makes the generation of dark matter and baryon matter closely related, and thus can naturally explain the coincidence of measured dark matter and baryon abun- dance, i.e. ΩD : ΩB ≈ 5 : 1. We consider a ADM model with net lepton number and dark matter number being generated simultaneously. The following Sphaleron process further transfer net lepton number to baryon number. In this model, dark sector connect to the visible sector through lepton, and thus the ex- pected lepton collider, e.g. CEPC, provides a good chance to search for such ADM model. We",731
732,-0.1284,0.106,SNOWMASS21-EF10_EF0_Peiwen_WU-103,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF0_Peiwen_WU-103.pdf,Snowmass2021 - Letter of Interest Search for t + j + MET signals from dark matter,": It is an interesting possibility that there exists flavor structure in the interaction between Dark Matter (DM) and the Standard Model (SM). Under the assumptions of gauge invariance and renormalizable vectices for DM interaction, mediators carrying the same quantum numbers as the quarks with which DM interacts can decay into DM plus mixed jet flavors, such as t + j + MET signals. Lepton colliders such as FCC-ee, CEPC and CLIC have clean environment related to Quantum Chromodynamics (QCD) and well controlled beam collision energy, therefore provide good opportunities of probing the DM models generating t + j +",732
733,0.0866,0.0352,SNOWMASS21-EF10_EF0_Xin_Shi-080,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF0_Xin_Shi-080.pdf,Snowmass2021 - Letter of Interest Dark Matter via Higgs portal at CEPC,Thematic Areas: (check all that apply /)  (EF01) EW Physics: Higgs Boson properties and couplings  (EF02) EW Physics: Higgs Boson as a portal to new physics  (EF03) EW Physics: Heavy flavor and top quark physics  (EF04) EW Precision Physics and constraining new physics  (EF05) QCD and strong interactions: Precision QCD  (EF06) QCD and strong interactions: Hadronic structure and forward QCD  (EF07) QCD and strong interactions: Heavy Ions  (EF08) BSM: Model specific explorations  (EF09) BSM: More general explorations  (EF10) BSM: Dark Matter at colliders  (Other) [Please specify frontier/topical group] Contact,733
734,-0.084,0.0142,SNOWMASS21-EF10_EF2_Ketevi_Assamagan-035,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF2_Ketevi_Assamagan-035.pdf,Snowmass 2021 LOI on H —> invisible,"In the context of Snowmass 2021, we intend to study the prospects for H —> invisible searches at future colliders. There are two aspects to our proposal. First, we aim to use H —> invisible results at the LHC [1, 2] to do projections of H —> invisible searches at future colliders. If other groups are interested in similar topics, we will collaborate and consider more detailed studies provided person-power and simulated data are available. The second aspect of our proposal is particular to the ILC; specifically for the ILC, we propose to use the production process ZH with Z",734
735,-0.0084,0.0567,SNOWMASS21-EF10_EF8-079,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF8-079.pdf,Snowmass2021 - Letter of Interest Sharing but not Caring at colliders,": We consider the collider phenomenology of asymmetric Dark Matter (DM) scenarios where DM carries baryon or lepton numbers, which can be defined if there exist operators connecting the dark to the visible sector. In particular, we focus on minimal models where Standard Model (SM) and DM particles share a common asymmetry through effective operators at early time in the Universe, and later on decouple from each other (not care). Once the DM mass is specified, the Wilson coefficients of these operators are fixed by the requirement of the correct transfer of the asymmetry. This EFT operators can be searched",735
736,-0.0644,0.0674,SNOWMASS21-EF10_EF8-TF7_TF0-CompF2_CompF0_Kulkarni_Suchita-139,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF8-TF7_TF0-CompF2_CompF0_Kulkarni_Suchita-139.pdf,Snowmass2021 - Letter of Interest Long-lived charginos in the MSSM and beyond,"We propose to investigate the precision with which mass differences and lifetimes are computed in scenarios with long-lived charginos, and how this may influence DM@collider studies, as well as bench- mark studies of HSCP and disappearing track searches. Motivation and scope Long-lived charginos are often used as prototype benchmark scenarios in Heavy Stable Charged Particle (HSCP) and disappearing track (DT) searches. Such long-lived charginos can be realised in various ways in supersymmetric (SUSY) models. The most commonly studied scenario is the Minimal Supersymmetic Standard Model (MSSM) with a neutralino χ̃01 as the lightest SUSY particle (LSP) and dark matter (DM)",736
737,0.0036,0.049,SNOWMASS21-EF10_EF8_Rahmani_Hohlmann-173,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF8_Rahmani_Hohlmann-173.pdf,Vector-Portal Search for Dark Matter Particles,"means it can provide a vector portal through which we may 24πmZD mZD detect dark matter in collider experiments. mf 2 (−6gL gR + gL 2 + gR 2 )) , Specifically, we are interested in scenarios where the pro- (4) duced ZD decays predominantly into dark scalars or fermions, which each subsequently decays via an off-shell ZD into SM where gL and gR are left-handed and right-handed couplings particles. Dark matter particles may produce prompt signa- of the ZD to fermions, respectively [6]. tures or may have significant lifetimes that produce displaced Figure 1 shows the behavior of the",737
738,0.0279,-0.0073,SNOWMASS21-EF10_EF9-042,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF9-042.pdf,Disappearing Tracks at the High-Luminosity LHC and future hadron colliders,"Disappearing Tracks at the High-Luminosity LHC and future hadron colliders Alexander Belyaev, Federico Meloni, Felipe Rojas-Abatte, Stefan Prestel, José Zurita, 1 Disappearing Track searches for dark matter Models with Dark Matter (DM), X 0 , as a part of an electroweak (EW) multiplet are appealing for a minimal theoretical DM setup. It is customary to introduce a discrete parity under which all SM fields are even and the EW n−multiplet is odd, with spin s. In these models, electrically charged states X ±(±... ) appear in the spectrum, and the charged-neutral mass split ∆ = mX + − mX 0",738
739,-0.0814,0.0586,SNOWMASS21-EF10_EF9-069,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF9-069.pdf,Electroweak multiplets at the Muon Collider,"The lack of a Dark Matter (DM) candidate in the Standard Model (SM) is one of the most compelling arguments to seek for its extension. Among the various possibilities, Weakly Interacting Massive Particles (WIMP) are a well- motivated option to obtain the correct relic abundance through the freeze-out mechanism, and they are ubiquitous in BSM models. Higgsino- and Wino- like states, the supersymmetric partners of the Higgs and W fields respectively, are a notable model-specific example of a WIMP. Minimalistic bottom-up SM extensions [1, 2] propose to add new multiplets to the SM such that the lightest neutral component is",739
740,0.0822,-0.0278,SNOWMASS21-EF10_EF9-071,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF9-071.pdf,Doublet Singlet Dark Matter,"an experimental perspective the main features of the phenomenology may be captured by simplified models where just a subset of fields and associated parameters are relevant. Generally speaking, a simplified model is useful as a language that allows us to encode the the full parameter space of a UV model in terms of relatively few parameters, making the analysis tractable. For our particular case, simplified models would only give an appropriate description of the involved phenomena if other degrees of freedom present in the complete UV theory are kinematically or dy- namically decoupled from the DM particle at the experimental",740
741,0.1232,-0.053,SNOWMASS21-EF10_EF9_Andreas_Albert-094,EF,https://www.snowmass21.org/docs/files/summaries/EF/SNOWMASS21-EF10_EF9_Andreas_Albert-094.pdf,Snowmass LOI: Displaying dark matter,"for searches targeting the invisible particles via the associated production of one or more SM particles [7, 8]. References [1] J. L. Feng, Dark Matter Candidates from Particle Physics and Methods of Detection, Annual Review of Astronomy and Astrophysics 48 (2010), no. 1 495–545, [arXiv:1003.0904]. [2] F. Kahlhoefer, Review of LHC Dark Matter Searches, Int. J. Mod. Phys. A32 (2017), no. 13 1730006, [arXiv:1702.02430]. [3] A. Boveia and C. Doglioni, Dark Matter Searches at Colliders, Annual Review of Nuclear and Particle Science 68 (2018), no. 1 429–459, [arXiv:1810.12238]. –2– [4] D. Abercrombie et al., Dark Matter benchmark models for early",741
